"openid","roleid","nickname","cumulative_topup_thousand_vnd","tier_history","matches"
"949002641","1868773199","Alma_Combs604",138,"",192
"861097375","1556809278","MinhCungKhủ",138,"",711
"217709160","1179615198","CutoVadai",138,"",178
"356050675","1385692166","63ra2",138,"",236
"492026694","1667577449","Bắp69",138,"",41
"825562952","1964570618","đầunhẩyđitscô",138,"",16
"492811075","1818110643","iloveVIETNAM",138,"",44
"20078821","1226207697","VarusSs",138,"",121
"118074246","1717039119","paul000",138,"",0
"797844187","1736060882","ViệtLB04",138,"",514
"755871715","1396278696","Ndm",138,"",93
"350947762","1834694367","Darknice11",138,"",339
"536176175","1385229290","LongPhanne",138,"",17
"591568130","1948545234","đạitáđậpđá",138,"",977
"520615988","1853691509","#EmKhang",138,"",3
"827491238","1479901889","Fish_Gang",138,"",69
"130863463","1947451267","WinnerxV4",138,"",107
"755844270","1652699807","Jombieman",138,"",154
"397492102","1955502653","Tengiketao",138,"",0
"839065679","1984576611","QuynhAnh_CFL",138,"",858
"36647801","1427465111","Huuluong88",138,"",353
"612203953","1718871783","ken™",138,"",416
"361758452","1314191373","laamtruong12",138,"",0
"434603074","1297148105","Mr™--BiN",138,"",231
"104388024","1507472087","bbiyuu",138,"",1400
"744034383","1583365117","Haotoro",138,"",268
"296377671","1647267766","AFK_Suchich",138,"",683
"826229395","1678369277","Apherios",138,"",8
"750950098","1965375481","Lozgame980",138,"",17
"58003217","1936048698","taosaocxdc",138,"",101
"108998757","1345112302","Ruby_Blake159",138,"",99
"83913636","1775490460","5phut1em",138,"",9
"89667079","1061850388","MớiTậpChơi:)",138,"",1064
"53238643","1307388079","HTN25",138,"",369
"186025613","1422316589","SummerTP",138,"",36
"340744146","1166051478","thâncôngbáo",138,"",177
"175081375","1473270650","『VIP』Tｈｅｌａｕｇｈ亗",138,"",122
"712891127","1816770414","Coconuthehe",138,"",91
"856644298","1556586538","MVuongFishing",138,"",435
"415358413","1336729797","CD~NGAN",138,"",425
"740505679","1880792762","NH-370",138,"",194
"83592704","1356720246","I'mGió",138,"",389
"171373706","1557985721","Jiang1102",138,"",1308
"437662375","1074491221","GiaBảođây",138,"",59
"578052247","1969697901","Saaa•.•",138,"",102
"459925917","1477563373","Up-Jotom",138,"",722
"816969951","1423053939","jhinn",138,"",46
"823075882","1714638220","CongTienPTS",138,"",5
"537338554","1340387542","Thành9x",138,"",236
"161819967","1073633926","ᴏᴋᴍɪɴ",138,"",2288
"147205733","1018656283","TĐT丶SangSP",138,"",581
"365837420","1833609908","Anc•Khò",138,"",122
"774450364","1176170326","DoranST",138,"",27
"606392695","1752725245","Bbear",138,"",0
"875938926","1981097271","NgoKhoi1992",138,"",495
"411445404","1694797766","Aiden_Blair382",138,"",53
"56793764","1516670246","Rambônô",138,"",253
"509140446","1468814320","dinhlongan02",138,"",10
"519489564","1377882342","Annn2k",138,"",15
"75148018","1367854937","QànTửĐá㋰",138,"",108
"599695145","1783092959","No.17",138,"",1736
"514552776","1449656467","AG.ănrồiỉa",138,"",209
"488341424","1027848912","Batripp!!!",138,"",247
"74778892","1814221985","Chư",138,"",99
"737908812","1449047746","AwM.B52",138,"",150
"672369523","1629730596","xGwyneth_",138,"",515
"672294292","1854781472","Tlooc.",138,"",167
"409878066","1377660215","KhánhAn2004",138,"",140
"474453323","1914995066","LọThầnChưởng",138,"",1913
"104335183","1903089946","An•Bear",138,"",413
"793643070","1509859634","Danh456",138,"",17
"363190032","1471995698","TửY",138,"",19
"925230512","1256116855","1s_Two",138,"",139
"708503203","1605185323","HạBăng22",138,"",277
"96753708","1536097780","ᴄậᴜʜᴀɪʙáᴏ",138,"",1965
"407690117","1660482527","乂乂丶Buyang92",138,"",2322
"743872296","1526722193","ThiênSúnChíTôn",138,"",163
"213459278","1841835201","Baokhangcfqq",138,"",102
"600222299","1916317380","MénSayHi",138,"",29
"425633655","1453705484","GẤUHP",138,"",496
"537065605","1602244704","KING_*•*",138,"",75
"700308920","1551056305","SMT02",138,"",173
"389190943","1232265810","AnhKhoai252",138,"",2
"844969633","1892627964","Be_Naaaa",138,"",846
"505622898","1561059878","Anhvipne",138,"",512
"948722740","1580131441","phátbanso",138,"",69
"465631723","1732239306","Toàngầy",138,"",74
"106597601","1762554617","F͜͡4S_TipiQ〆1V",138,"",254
"812472154","1835494177","ĐứcTrung",138,"",114
"185730117","1659419803","Blue┊Vincenzo",138,"",209
"104743498","1200366067","Huynguyen1003",138,"",131
"579526377","1084776617","AnhKhôngNgán",138,"",263
"388880850","1387700318","TED-Hoà",138,"",119
"817167583","1851677917","phunggg",138,"",258
"50029720","1417682215","mùbẩmsinh",138,"",435
"828585971","1162460193","ZenNo1988",138,"",23
"432431033","1779455292","Phong-thần2025",138,"",31
"7452746","1814021656","gold",138,"",204
"266832994","1322421672","Smìlé",138,"",17
"157122345","1998140866","ＳữＡ☂",138,"",55
"166325313","1435019905","nba.",138,"",124
"64818901","1786231165","OneShotzzzzzz",138,"",93
"678168149","1632973500","thinhsaidthay1",138,"",299
"446130247","1773203833","Phus•CFM★",138,"",108
"92164536","1038773766","AT1",138,"",34
"829174698","1571486648","kʜαɳɠ∞Ƭɾαη̇q",138,"",1410
"511306722","1116291933","Viettel220",138,"",659
"315820804","1737818955","NhàTuBįMù",138,"",338
"398837621","1345078725","Mr_Táo",138,"",1220
"93092486","1643670335","ZzShynzZ",138,"",433
"107957420","1217808101","xHunterxx",138,"",52
"401410379","1935940654","K23-12-2026",138,"",133
"388634246","1192746264","BL_kHaNh_1St",138,"",1000
"699738031","1771895528","Arien_288",138,"",11
"682347441","1958746304","Bonney64",138,"",1129
"313219527","1370981682","Charlie229",138,"",44
"304103587","1715130497","Tài-nhỏ",138,"",185
"618538659","1513734243","MớiThời",138,"",178
"50132340","1800980009","GEMNCC",138,"",489
"766966093","1128680558","Anhtracaao",138,"",315
"39761800","1998444897","Bomlangua",138,"",773
"83089859","1242368009","ঌAE•ßÇŠ•Ƙσŧᶒxঌ",138,"",326
"508193163","1266656107","H1euTrung",138,"",274
"768398033","1933803778","☆๖ۣۜGαмєŦV°☆",138,"",325
"44358433","1810047886","Mr..Gon",138,"",16
"699030915","1487409816","Tnminh",138,"",6
"738457569","1260061584","Derek_Boone493",138,"",16
"771179148","1497051038","vinhcb98",138,"",39
"408131608","1828040534","namdaik1994",138,"",9
"207600683","1263565915","quinoメProツ",138,"",277
"412676877","1047925644","DũngZSM1",138,"",195
"24445003","1273784902","LạiVănCọp",138,"",674
"923281803","1066337148","$Minh-Tiền¥",138,"",361
"539670315","1734532013","ngọc nнư౨ৎ.",138,"",371
"880515131","1945399431","elmberrrne23",138,"",0
"126963342","1416164715","Nghiane3",138,"",848
"200309471","1117385108","Zian2176",138,"",323
"838450816","1263296598","YuhT1",138,"",278
"976064055","1588273674","Tuy96",138,"",375
"854040988","1428918318","nVy1909",138,"",9
"231175116","1178614088","teuc..",138,"",206
"807678285","1171115574","Sjting",138,"",377
"477914866","1128787156","INFxVincent",138,"",61
"773492268","1199280253","yezam",138,"",0
"878131811","1762350737","PUdaithan",138,"",153
"485470795","1441893411","Cody_Boyd594",138,"",2
"541631111","1745297572","MD•TGin",138,"",0
"765084464","1409615055","AK•Mn",138,"",291
"209180582","1017230070","TranPhong",138,"",104
"176333735","1304440164","Hyen204",138,"",14
"580758753","1667381913","HưngHạiNão",138,"",37
"764910469","1976088562","CAND_EmHyCutii",138,"",706
"445171042","1026031430","Anhkhoa2911",138,"",161
"188389504","1315203870","taosaomậy?",138,"",225
"209798462","1838548939","trungcfmobi",138,"",462
"745307321","1715750502","anbomdii?",138,"",393
"829687510","1050768431","San2404",138,"",253
"841310263","1557753146","Sonhoang88",138,"",359
"904986780","1303452414","BộcLão",138,"",2211
"385374172","1649662064","bò",138,"",80
"794797385","1029293772","Bin.<",138,"",749
"738822768","1554514995","AnhSaiRồi",138,"",207
"964346705","1995201393","killerchill",138,"",237
"776877019","1178262558","ThíchSănBøt",138,"",209
"269130476","1370278035","NhậtLinhCFL",138,"",559
"770035828","1807209462","911_Honey",138,"",832
"826305410","1960133876","Carameo.",138,"",462
"42727439","1539465694","MeoBeoCFLVN",138,"",12
"109298464","1863798061","W2627",138,"",117
"758943710","1133137857","DiRắk.Fone",138,"",389
"96702686","1568011519","bimthu1",138,"",706
"236086554","1443368029","TìmClanBắnGiải",138,"",176
"356314738","1911983697","sátthủnamok",138,"",142
"747273012","1065209589","ctrl+c",138,"",330
"167557849","1413170350","QuangTruong678",138,"",230
"184597834","1968796917","Phudin1503.",138,"",311
"429109717","1820843140","Quidayy22",138,"",101
"703903092","1371493225","Bòkho24705",138,"",0
"510170995","1750362006","T'Key",138,"",1
"77989443","1359555784","Eduy17cm",138,"",1063
"207800395","1071661714","dieforluv",138,"",134
"518707946","1646916964","Hien_per",138,"",1077
"840627037","1564548035","m0NEsy",138,"",12
"791583005","1450329292","MTP_099",138,"",655
"444195722","1434139791","PgBao",138,"",4
"713188440","1243219615","TrầnChiến29",138,"",750
"194635140","1091053222","KhảNhư2026",138,"",271
"777448990","1951826543","VnxBaoSi",138,"",21
"454040226","1370659129","Hômđấyđiênvl",138,"",1180
"625212179","1188081935","廴ɣoŋ•Ҩ",138,"",199
"574036155","1147541123","Top_sever",138,"",142
"736944241","1467005074","CốmCôngChúa",138,"",175
"911825763","1388479251","Lý160604",138,"",57
"743617866","1370330012","anhiuemlam.",138,"",86
"896464820","1736094383","nguyenhau_203",138,"",95
"435624998","1803657383","Têt",138,"",54
"146571277","1157009426","phitrumc4°_°",138,"",84
"757543687","1934907899","KuTý_20CM",138,"",531
"851470418","1345680394","Vanh!!!!",138,"",187
"739500946","1767842966","Vaoma_an123",138,"",776
"148190709","1150111065","BoMax",138,"",136
"486973280","1836181178","VănKhang98",138,"",792
"570281310","1804075127","TửThầnAchimot",138,"",1411
"39322106","1643270313","Louis_Ashby504",138,"",79
"972924484","1483972782","sadiii",138,"",454
"826731154","1763363052","TuấnRamBo",138,"",54
"925159477","1594926119","Vietlee",138,"",134
"290283511","1140629864","Larry_Clark372",138,"",272
"791373390","1235672471","Anh.trọng.đây",138,"",2229
"710701144","1355188715","MihTrits",138,"",263
"754005371","1498620310","Hieucool.03",138,"",346
"972271731","1824790903","『ᵀᴸᴴ』1phát500k",138,"",4195
"48223450","1345887890","Joan_Black382",138,"",138
"741872861","1957499694","ɪɴᴠɪᴄᴛᴜs",138,"",63
"189335872","1782096614","hoangphuccute",138,"",0
"5263526","1281436506","ThíchLàmTrò",138,"",47
"67347809","1687192717","Mazhw_04",138,"",350
"764288548","1169925804","cavandai",138,"",3
"107154286","1413880796","uyênnhi2k10",138,"",0
"812846127","1250027440","Ebony_Bjejeheh",138,"",475
"168285848","1649146421","GodLift",138,"",0
"506250259","1075694089","KhanhCoDos",138,"",2
"767917897","1944637251","Nát0",138,"",83
"810211049","1577779830","Leon25",138,"",73
"395740806","1996760088","datbaothu",138,"",33
"952174116","1105423357","Minhsouciu1",138,"",276
"84525272","1191627899","HAI1",138,"",12
"101951209","1849660006","noavy",138,"",88
"755794768","1579299004","ktdswa",138,"",4
"458828665","1734391313","HoàiQuầnBông.!",138,"",29
"351033984","1795291047","JP丶Lia",138,"",304
"77027811","1749032685","thắngbáo",138,"",122
"723349333","1221551815","ZeroSs",138,"",79
"84610212","1645087037","BeHuyen2205",138,"",65
"874296902","1368509120","Khoisniper",138,"",646
"38959300","1677604598","ĐẠT$Lắc.No.1",138,"",35
"408447119","1531389005","CFL.Yori",138,"",81
"161645321","1389196871","lịtmịamày",138,"",5
"147761717","1607490535","Max_Bean059",138,"",549
"288633808","1429698192","Zero_VnExpress",138,"",84
"381635456","1407800910","SCA2901",138,"",171
"536196507","1644676732","Acenek1029",138,"",60
"110621238","1962333600","MEOMAYBE!",138,"",571
"797599454","1946694518","Quan11",138,"",2904
"723581243","1849037101","lợinècon",138,"",158
"87859076","1296169879","punhog",138,"",327
"757661885","1359051826","thienne3",138,"",4
"122894780","1455073566","yuji_Ken06",138,"",343
"103595640","1708856552","DCN_HOANGTIEN",138,"",1015
"828206749","1235776095","Manhoner",138,"",858
"362292917","1613897107","pksama",138,"",505
"239990121","1014578340","Tieu-yeu",138,"",0
"782776611","1381668720","Duytt",138,"",0
"87260386","1286852776","hikaru32",138,"",116
"347426441","1391047557","captain999",138,"",126
"545692988","1649062587","Hậu$ken-nè!",138,"",263
"724023155","1537805230","Tha_dep_trai",138,"",790
"999992399","1682587061","A_monnn",138,"",21
"563553322","1133762360","Tấn_Páo",138,"",113
"266021369","1012382718","Békai",138,"",225
"552846599","1139296975","Destroyall",138,"",27
"545295565","1675786848","Cá-tập-bơi",138,"",210
"805659754","1192145379","Gã-đầu-bạc",138,"",66
"743251475","1084998012","47Krp-giotnuoc",138,"",1332
"809995446","1108255290","_beezic",138,"",17
"664208497","1874500112","MTvsH",138,"",29
"940733968","1202270231","DuGBao",138,"",218
"138927022","1316744452","Trùm.Gà.CFVN",138,"",730
"719579649","1715296359","HoangKe",138,"",425
"78437953","1134827343","seiyatruong",138,"",138
"493476406","1747961332","4Mùa_BốnLùEm",138,"",1151
"848753372","1396298513","ngLộc",138,"",152
"847656700","1810412243","Pe-nhi2k4",138,"",40
"28375386","1421555370","Mindy_1998",138,"",72
"803845311","1801899097","ĐếQuân96",138,"",986
"756097942","1760378821","ThậpTamJK",138,"",28
"528412167","1231412589","Truclam",138,"",1102
"92857904","1343937112","Tiến•Nè",138,"",167
"27233004","1459857987","Tom_thiếu-ngủ",138,"",167
"28520763","1306727836","Dental_24",138,"",515
"732286122","1923215136","ChymKu",138,"",0
"520495598","1135116316","Mamanhcfff",138,"",353
"782285647","1993420949","Tài_mafia0206",138,"",2
"460188384","1714220047","Saigon-Silver",138,"",347
"930428635","1792158157","Gặp.làchết",138,"",1144
"983525142","1786654357","ᵛᶰシᐯᎥệ丅ρɾøᑕᖴ۝ঔ",138,"",275
"407454477","1494266595","bedantapban",138,"",586
"431796693","1886262904","Sâu〆",138,"",813
"893751005","1389766256","kenduong051",138,"",142
"928218139","1999720462","Ngochoatb",138,"",1212
"307810419","1075702269","Tiếnkokomi",138,"",180
"259707882","1300022366","Lucas____N",138,"",530
"740945846","1215346299","HànVR",138,"",86
"27895533","1086131414","Clmaa",138,"",460
"563250447","1059016682","NMT1004",138,"",118
"850186719","1265247748","DarkLords69",138,"",13
"957847862","1678909415","NguyenMink005",138,"",50
"308593490","1656851005","Huynhdu",138,"",35
"817750809","1219803344","Ơ.kìa",138,"",0
"511073877","1018691173","gana",138,"",172
"486259199","1907511662","Takashie",138,"",3
"686928339","1356573229","zGz_98",138,"",609
"432249796","1131773618","Vantias",138,"",52
"258453046","1150657357","Amubis",138,"",23
"755471681","1163554780","TrầnLãoTổ",138,"",689
"987093543","1756892472","LêPhùng©",138,"",583
"454930968","1467446941","nqtv",138,"",37
"972097161","1982354212","REaPeR",138,"",89
"301263354","1501610666","MmPphat",138,"",9
"319540576","1103206166","VGD•Huq2Ka5",138,"",101
"821348111","1329767175","bot2008",138,"",38
"264642469","1998569222","tphat:33",138,"",412
"541222818","1805381774","HS~LưuBang",138,"",2859
"457782109","1784617988","VuaSụcViệtNam",138,"",83
"112999055","1595303403","@Mộttớichín.",138,"",491
"278688081","1285451662","PhíaSauEm࿐",138,"",237
"757191221","1662432143","xuanduonghd",138,"",31
"108449725","1118497987","ÔngKẹ3Chân",138,"",593
"583125390","1541937870","Cuongtocdo",138,"",161
"248649863","1289290027","exmachina",138,"",1332
"29476077","1722106631","huylengend",138,"",118
"327477769","1265252945","TrungzzBáo",138,"",450
"788743067","1670944211","Quang_Phú",138,"",556
"394802728","1962385310","Ở-HiềnGặpPhiền",138,"",1469
"586465579","1557942177","ThànhNamm",138,"",1008
"52608905","1138438673","PhúcNèConn",138,"",252
"859712786","1604873326","Ken㊪",138,"",166
"248999384","1204519582","Germany1945",138,"",759
"162153155","1147963710","Phiphi6789",138,"",165
"325300549","1450119051","TràVúTo",138,"",1062
"730256865","1346093798","MVP_1Viên",138,"",96
"518387019","1400851105","babyZues",138,"",113
