"id","name","pham","fam","loai","tot","M_T1_CB","M_T1_DN","M_T1_TA","M_T1_HT","M_T1_F","M_T2_CB","M_T2_DN","M_T2_TA","M_T2_HT","M_T2_F","M_T3_CB","M_T3_DN","M_T3_TA","M_T3_HT","M_T3_F","M_T4_CB","M_T4_DN","M_T4_TA","M_T4_HT","M_T4_F","M_T5_CB","M_T5_DN","M_T5_TA","M_T5_HT","M_T5_F","M_T6_CB","M_T6_DN","M_T6_TA","M_T6_HT","M_T6_F","M_T7_CB","M_T7_DN","M_T7_TA","M_T7_HT","M_T7_F"
"10120016001","QBZ03-Beast Dragon","Orange","Súng trường khác","Rifle",5384,1242,60,2,0,1136,1079,23,0,0,669,387,15,0,0,144,143,9,1,0,37,157,9,0,0,66,115,6,1,0,35,40,1,0,0,7
"10101287001","AK47-Steel Frenzy","Gold VVIP","AK47","Rifle",5326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,212,6,1,18,1912,527,15,0,47,1162,253,1,0,55,347,81,2,0,16
"10413004006","P90-Rabbit","Gold V","SMG","SMG",5244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3410,163,7,5,1659
"10799001001","Cận chiến (mã 001)","","Cận chiến","Melee",5198,1565,96,5,0,49,1097,57,5,1,13,1018,77,1,1,8,313,46,3,2,1,297,44,0,0,0,334,23,0,0,1,128,12,0,0,1
"10710007006","Thunderbolt Hammer-Iron Beast","Gold V","Cận chiến","Melee",5167,0,0,0,0,0,0,0,0,0,0,796,564,26,5,0,819,628,26,2,0,768,767,28,0,0,342,254,27,0,0,53,56,6,0,0
"10102020001","M4A1-Rose","Purple","M4A1","Rifle",5159,394,9,0,0,3404,119,4,0,0,517,57,2,0,0,180,29,1,0,0,105,26,0,0,0,108,25,0,1,0,137,3,1,0,0,37
"10123010001","HK416-Iron Shark","Gold V","Súng trường khác","Rifle",5090,1657,49,4,0,2137,143,13,3,0,78,228,14,3,0,41,143,19,1,0,32,175,16,0,0,25,129,29,0,0,30,93,5,0,0,23
"10405016001","Steyr TMP-Butterfly","Gold VVIP","SMG","SMG",5083,0,0,0,0,0,3149,138,4,0,1325,98,0,0,0,39,0,0,0,0,0,71,11,2,0,48,76,14,3,0,90,10,0,1,0,4
"10615007006","QSZ92-Angel","Gold V","Súng lục","Secondary",5076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2226,498,14,1,0,1476,270,4,0,0,522,65,0,0,0
"10706008006","Keris-Mithril","Purple","Cận chiến","Melee",5039,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,28,0,0,2480,258,3,0,0,294
"10802001001","Đặc biệt (mã 001)","Whtie","Đặc biệt","Utility",5027,18,0,0,0,256,18,0,0,0,153,19,1,0,0,3565,9,0,0,0,140,9,0,0,0,205,9,0,0,0,245,9,0,0,0,371
"10211006001","Kar 98K-Invincible Dragon","Orange","Bắn tỉa khác","Sniper",4982,1087,14,1,0,3397,1,0,0,0,2,0,0,0,0,0,13,0,0,0,1,101,27,0,0,14,169,27,0,0,57,55,4,0,0,12
"10101139001","AK47-Comic","Purple","AK47","Rifle",4935,0,0,0,0,0,2409,222,8,1,157,1185,65,14,0,50,332,33,2,0,14,198,16,0,0,8,125,22,0,0,4,61,7,0,0,2
"10102107006","M4A1-S-Gold","Orange","M4A1","Rifle",4929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,203,19,1,0,2365,255,7,0,0,742,38,0,0,0
"10305004001","Gatling Gun-Blue Pottery","Purple","SMG","Machine Gun",4928,817,26,0,0,1545,322,9,0,1,588,75,4,0,0,382,48,1,0,0,275,43,0,0,0,314,34,1,0,0,346,7,0,0,0,90
"10110009001","M14EBR-Born Beast","Gold V","Súng trường khác","Rifle",4856,1938,74,1,0,2669,49,4,0,0,59,0,0,0,0,0,0,0,0,0,0,5,15,1,0,0,13,18,1,0,1,3,4,1,0,0
"10405002006","Steyr TMP-S","Blue","SMG","SMG",4841,452,5,0,0,765,287,5,0,0,888,145,2,0,0,573,57,0,0,0,288,108,0,0,0,262,195,6,0,0,554,32,0,0,0,217
"10602015006","Desert Eagle-Beast","Gold V","Súng lục","Secondary",4811,541,193,27,1,0,210,104,6,0,0,83,82,0,0,0,53,58,3,0,0,239,129,3,0,0,2821,182,4,0,0,46,26,0,0,0
"10102050001","M4A1-XM-Winner","Orange","M4A1","Rifle",4801,875,19,0,1,3433,114,2,0,0,147,36,2,0,0,48,18,2,0,0,20,13,0,0,0,14,15,0,0,0,27,6,0,0,0,9
"10104011001","SCAR-Dark Knight","Gold V","Súng trường khác","Rifle",4627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,21,0,0,245,1249,100,0,0,2703
"10615002006","QSZ92-Summer Limited","Purple","Súng lục","Secondary",4545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,31,1845,34,1,0,2607
"10415002001","M12S-Titanium Beast","Gold VVIP","SMG","SMG",4498,0,0,0,0,1,1027,165,12,0,204,1028,195,7,2,177,742,115,6,0,21,233,59,1,3,6,320,55,4,1,16,79,14,0,0,5
"10201047001","AWM-Gaming Glory","Gold VVIP","AWM","Sniper",4336,522,13,1,0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10602001001","Desert Eagle","Green","Súng lục","Secondary",4272,658,12,0,0,1734,188,5,0,0,532,108,3,0,0,232,59,2,0,0,149,57,2,0,0,184,37,2,0,0,202,13,1,0,0,92
"10625001006","CZ75-Predator","Gold V","Súng lục","Secondary",4094,2374,76,0,0,0,1260,26,0,0,0,133,5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,1,0,0,150,40,1,0,0
"10101034001","AK47-Gilt","Orange","AK47","Rifle",4049,621,12,0,0,1208,216,5,0,0,464,154,6,0,0,365,65,1,0,0,195,60,0,0,0,289,45,1,0,0,292,9,0,0,0,41
"10703052006","B.C Axe-T-Rex","Gold VVIP","Cận chiến","Melee",4030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,1400,167,13,2,671,627,43,0,0,104,69,3,1,0
"10101018001","AK47-Winter Land","Purple","AK47","Rifle",3947,1111,46,0,0,1457,350,20,4,2,176,214,12,0,0,115,103,5,1,0,64,58,9,0,0,62,56,4,0,0,30,34,3,0,0,11
"10614009001","COP 357-Sakura","Orange","Súng lục","Secondary",3844,1357,213,19,3,355,504,172,14,3,68,419,118,17,2,13,114,43,3,2,14,118,46,3,0,3,78,29,1,0,8,77,25,2,0,1
"10405006001","Dual Steyr TMP-Angel","Gold V","SMG","SMG",3807,1888,54,6,0,172,1105,92,9,0,85,186,42,1,1,21,37,7,0,0,0,24,6,0,0,36,18,6,2,0,1,5,2,0,0,1
"10101089006","AK47-Gold Phoenix","Purple","AK47","Rifle",3768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869,99,0,0,1800
"10115003001","AR-15-Royal Dragon","Purple","Súng trường khác","Rifle",3668,0,0,0,0,0,688,14,1,0,1873,79,3,0,0,266,47,3,0,0,86,51,2,0,0,233,50,0,0,0,244,5,1,0,0,22
"10110004001","M14EBR-Born Beast-Alpha","Gold V","Súng trường khác","Rifle",3642,614,78,5,0,405,149,33,1,0,99,25,10,1,0,0,5,14,1,0,2,20,11,3,0,4,1114,201,3,1,344,299,47,1,0,152
"10305013001","Gatling Gun-Snake","Gold V","SMG","Machine Gun",3629,0,0,0,0,0,626,42,2,1,864,661,44,0,0,592,177,5,1,2,104,129,4,0,0,84,103,3,0,0,86,62,0,0,0,37
"10103013001","QBZ95-Invincible Dragon","Orange","Súng trường khác","Rifle",3612,832,13,1,0,2198,111,2,0,0,218,36,2,0,0,52,16,1,0,0,28,17,1,0,0,31,15,1,0,0,24,7,0,0,0,6
"10304006001","M249-Born Beast","Orange","SMG","Machine Gun",3590,851,32,1,0,1751,298,14,1,0,226,77,8,0,0,74,41,1,0,0,42,34,2,0,0,31,32,2,0,0,34,13,2,0,0,23
"10201006001","AWM-A Jasmine","Purple","AWM","Sniper",3580,686,23,2,0,547,187,12,0,0,133,240,7,0,0,811,102,3,0,0,370,68,2,0,0,131,52,1,0,0,141,16,0,0,0,46
"10110014001","M14EBR-Azure","Purple","Súng trường khác","Rifle",3550,0,0,0,0,0,724,17,0,0,2054,103,4,1,0,247,17,0,0,0,99,18,2,1,0,59,13,0,0,0,53,19,8,0,0,111
"10101108001","AK47-Royal Blue Gold Dragon","Orange","AK47","Rifle",3510,720,35,16,0,241,691,28,3,0,398,365,11,0,0,252,175,10,0,0,159,97,2,2,0,107,81,3,0,0,75,18,0,0,0,21
"10602063006","Dual Desert Eagle-Chameleon","Gold VVIP","Súng lục","Secondary",3497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,542,79,3,0,798,252,23,0,0,370,107,14,0,0,178,48,7,0,0
"10109010001","9A91-Jade","Purple","Súng trường khác","Rifle",3491,262,10,1,0,470,76,1,0,0,77,153,11,0,0,1222,59,0,0,0,942,20,0,0,0,98,9,0,0,0,62,4,0,0,0,14
"10705054006","Dual Karambit-Mystery City Rainbow-Alpha","Orange","Cận chiến","Melee",3488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,1667,77,0,0,1735
"10101058001","AK47-Soccer Babe","Orange","AK47","Rifle",3470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473,82,1,0,1638,152,12,0,0,112
"10140002001","MK47-Mechanical Era","Gold VVIP","Súng trường khác","Rifle",3466,1620,276,30,2,881,118,60,11,1,7,112,79,16,0,3,45,32,20,1,0,41,39,5,0,0,15,21,2,2,2,13,9,2,0,1
"10102036001","M4A1-Angel","Gold V","M4A1","Rifle",3455,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,988,52,0,0,663,654,27,0,0,947,67,5,0,0,47
"10102011001","M4A1-Beast","Gold V","M4A1","Rifle",3408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082,200,15,2,442,410,28,5,0,187,21,2,0,0,13,0,0,0,0,0
"10705044006","Dual Karambit-Dilophosaurus","Gold VVIP","Cận chiến","Melee",3396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1244,127,15,1
"10109016006","9A91-Gold","Orange","Súng trường khác","Rifle",3364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,51,0,0,2333
"10137001006","M4A1-Mini","Orange","Súng trường khác","Rifle",3357,0,0,0,0,0,2371,122,10,0,0,481,13,0,0,0,166,6,0,0,0,73,10,2,0,0,74,4,1,0,0,22,2,0,0,0
"10102313001","M4A1-Azure Dragon","Gold VVIP","M4A1","Rifle",3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,47,1,0,58,2036,207,6,0,641
"10102115006","M4A1-Predator-Noble Gold","Red","M4A1","Rifle",3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,155,18,7,3,611,901,288,22,1,12,478,147,57,0,3,311,149,31,0
"10710008006","Thunderbolt Hammer-Iron Beast-Punk","C","Cận chiến","Melee",3316,0,0,0,0,0,0,0,0,0,0,621,479,83,9,0,416,469,40,7,0,118,627,45,8,0,44,264,34,6,0,10,31,4,1,0
"10102086001","M4A1-Overlimit Engine","Gold VVIP","M4A1","Rifle",3306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654,149,5,0,801,433,30,2,0,232
"10101007001","AK47-Gold","Orange","AK47","Rifle",3304,31,1,0,0,8,17,2,0,0,2,10,1,0,0,1,24,0,0,0,2,13,0,0,0,3,1485,112,4,0,1257,201,9,0,0,121
"10202040001","Barrett M82A1-Chameleon","Gold VVIP","Barrett","Sniper",3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,111,8,0,533,77,28,1,0,3,1165,143,2,0,138,29,4,0,0,0
"10202014001","Barrett M82A1-Gun Girl","Gold VVIP","Barrett","Sniper",3301,51,9,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562,330,8,0,601,448,49,4,0,233
"10702061006","Laser Dagger-Born Beast-Ragnarok","B","Cận chiến","Melee",3294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,895,92,7,25,104,255,37,0,1,57,93,26,1,0,20,19,7,0,0
"10212005001","MR1-Dragon's Roar","Gold V","Bắn tỉa khác","Sniper",3279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,15,0,0,2,2234,186,6,2,784
"10101078001","AK47-Anubis-Devil","C","AK47","Rifle",3253,568,442,33,2,23,271,168,14,2,10,216,128,19,2,4,410,205,11,2,15,267,165,3,0,13,95,62,2,0,4,59,29,2,1,6
"10201034006","AWM-Infernal Dragon-JON","Gold VVIP","AWM","Sniper",3222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,183,421,118,67,0,191,1269,430,62,0,14,344,96,14,1
"10602029001","Desert Eagle-El Dorado","Gold V","Súng lục","Secondary",3180,0,0,0,0,0,0,0,0,0,0,1209,62,1,0,648,303,16,0,0,156,219,16,1,1,158,152,11,0,0,122,52,2,0,0,51
"10602093001","Desert Eagle-El Dorado-Beta","Silver V","Súng lục","Secondary",3171,766,14,1,0,1233,270,5,0,0,271,111,5,0,0,149,41,4,0,0,72,39,0,0,0,68,24,1,0,0,68,12,0,0,0,17
"10109001006","9A91-S","Blue","Súng trường khác","Rifle",3155,373,20,0,0,680,356,8,1,0,699,72,1,0,0,181,27,0,0,0,145,28,0,0,0,113,31,1,0,0,311,14,0,0,0,94
"10602082006","Desert Eagle-Azure","Purple","Súng lục","Secondary",3154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,48,257,16,0,0,1088,161,4,1,0,1227,71,2,0,0,268
"10321003006","QBB95-Ancient War","Gold V","SMG","Machine Gun",3105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,654,18,4,410
"10628008001","MK23-Dilophosaurus","Gold VVIP","Súng lục","Secondary",3095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2267,695,30,2,101
"10101011001","AK47-A-Gold","Orange","AK47","Rifle",3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,9,0,0,34,603,40,1,0,786,414,21,0,0,948,33,2,0,0,115
"10302008001","RPK-Medusa","Gold V","SMG","Machine Gun",3014,0,0,0,0,0,0,0,0,0,0,728,41,1,1,291,558,28,1,0,361,281,16,2,0,164,223,40,0,0,115,99,9,0,0,55
"10120012001","QBZ03-Predator","Gold V","Súng trường khác","Rifle",2988,1459,76,0,1,73,925,39,1,0,22,100,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,14,2,0,97
"10113006001","M16-Demon","Gold V","Súng trường khác","Rifle",2987,334,13,0,0,565,22,0,0,0,20,409,16,0,0,688,94,5,0,0,155,107,9,0,0,224,21,0,0,0,45,63,3,0,0,194
"10703029006","B.C Axe-Lotus","Purple","Cận chiến","Melee",2966,587,7,1,0,1224,155,4,0,0,228,81,1,0,0,68,78,0,2,0,76,142,4,0,0,107,71,0,0,0,95,18,0,0,0,17
"10139002001","G36-Mechanical Era","Gold V","Súng trường khác","Rifle",2949,1469,279,31,3,713,53,43,1,1,2,41,31,2,0,3,57,25,4,0,1,119,29,3,0,2,10,15,0,0,1,4,6,1,0,0
"10102243001","M4A1-Gold Black Dragon","Purple","M4A1","Rifle",2873,382,6,2,0,1866,82,5,0,0,230,31,3,0,0,95,13,0,0,0,52,18,0,0,0,38,9,0,0,0,28,4,0,0,0,9
"10102076001","M4A1 (mã 076)","","M4A1","Rifle",2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,21,2,0,10,2137,276,14,0,136
"10102201001","M4A1-Ultimate Silversmith","Purple","M4A1","Rifle",2788,316,1,0,0,1500,74,1,0,0,236,36,2,0,0,91,28,1,0,0,65,35,0,0,0,155,25,1,0,0,192,6,0,0,0,23
"10221002001","TAC-Angel","Gold V","Bắn tỉa khác","Sniper",2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515,117,3,1,352,518,38,1,0,173
"10602014006","Desert Eagle-Peony","Purple","Súng lục","Secondary",2718,156,11,0,0,280,220,10,0,0,198,204,4,0,0,291,162,5,0,1,240,130,1,0,0,326,67,1,0,0,304,46,0,0,0,61
"10707028006","Shovel-Born Beast-Ragnarok","B","Cận chiến","Melee",2716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,212,8,2,503
"10110018001","M14EBR-Neon","Purple","Súng trường khác","Rifle",2653,800,22,0,1,874,274,8,0,0,222,151,8,0,0,119,36,1,0,0,22,22,1,0,0,23,25,4,0,0,23,11,0,0,0,6
"10105012006","AN94-Phoenix","Purple","Súng trường khác","Rifle",2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,66,522,2,0,0,2024
"10102230001","M4A1-Horus","Purple","M4A1","Rifle",2621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,92,154,4,0,0,1115,77,3,0,0,1128,4,0,0,0,17
"10201033001","AWM-Infernal Dragon-Noble Gold","Red","AWM","Sniper",2612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,55,4,0,1,1150,1144,130,58,33
"10703004006","B.C Axe-Jasmine","Purple","Cận chiến","Melee",2598,41,0,0,0,355,48,1,0,0,440,47,3,0,0,331,49,1,0,0,260,64,6,0,0,176,73,0,0,0,492,7,0,0,0,204
"10602030001","Desert Eagle-Iron Beast","Gold V","Súng lục","Secondary",2597,591,24,0,0,447,305,14,0,1,185,204,5,1,0,127,140,4,0,0,100,108,6,0,1,95,62,6,0,0,85,41,6,0,0,39
"10630002006","Dual Colt-Iron Shark-Summer Breeze","C","Súng lục","Secondary",2591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,72,2,1,35,1625,130,8,0,367
"10102116001","M4A1-Rush","Gold VVIP","M4A1","Rifle",2581,0,0,0,0,0,0,0,0,0,0,907,273,16,3,23,420,141,5,2,9,379,85,13,0,8,131,40,1,1,2,92,28,1,0,1
"10703024006","B.C Axe-Beast-Noble Gold-Champion Miracle","A","Cận chiến","Melee",2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,142,115,40,0,153,802,453,63,1,25,437,183,19,0,9,67,49,1,0
"10104018001","SCAR-Electric Organ","Orange","Súng trường khác","Rifle",2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,49,2,1,21,1158,95,2,0,125,539,28,1,0,69,78,8,0,0,12
"10320007001","MG36-Dark Knight-Alpha","Gold V","SMG","Machine Gun",2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,39,1,0,818,301,16,0,1,294,245,16,1,0,159,55,4,0,0,35
"10318003001","Lewis Gun-Angel","Gold V","SMG","Machine Gun",2544,10,0,0,0,0,27,4,0,0,12,351,14,1,0,606,415,17,3,0,502,208,6,1,0,124,107,15,2,0,67,35,2,1,0,14
"10602006006","Desert Eagle-Chaos Dragon","Purple","Súng lục","Secondary",2536,336,61,0,1,73,595,40,2,0,161,202,10,0,1,45,177,3,0,0,33,400,16,0,0,104,127,7,0,0,37,63,0,0,0,42
"10603003001","M1896-Noble Dragon","Orange","Súng lục","Secondary",2438,351,9,0,0,253,276,15,0,0,148,244,16,0,0,101,225,8,0,0,78,251,9,2,0,103,149,9,0,0,70,83,4,1,0,33
"10102069001","M4A1-Earl","Orange","M4A1","Rifle",2416,114,5,0,0,333,193,8,0,0,454,134,9,0,0,285,94,12,0,0,103,82,6,0,0,222,54,4,0,0,227,24,1,0,0,52
"10103016001","QBZ95-Armoured Beast","Gold VVIP","Súng trường khác","Rifle",2358,910,58,2,2,1189,6,5,0,0,2,3,5,0,1,0,46,38,2,0,1,54,16,1,0,1,7,3,1,0,1,1,3,0,0,0
"10101036001","AK47-SSS","Orange","AK47","Rifle",2340,306,7,4,0,227,258,15,0,0,171,326,13,1,0,141,201,5,1,0,126,136,10,0,0,107,106,8,1,0,110,28,2,0,0,30
"10101010001","AK47-Blue Pottery","Purple","AK47","Rifle",2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,28,0,0,682,229,10,0,0,348,80,7,0,0,98,27,9,0,0,13
"10202055001","Barrett M82A1-Iron Shark-Summer Breeze","C","Barrett","Sniper",2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,54,1,1,65,1305,137,3,0,436
"10123006001","HK416-Monkey King-Alpha","Orange","Súng trường khác","Rifle",2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,0,0,11,711,21,0,1,679,246,13,0,0,495,32,3,0,0,31
"10105007001","AN94-Royal Dragon","Purple","Súng trường khác","Rifle",2268,0,0,0,0,0,240,4,0,0,837,22,1,0,0,185,7,0,0,0,19,130,5,0,0,324,117,2,1,0,320,18,0,0,0,36
"10607008001","Anaconda-Born Beast-Beta","Silver V","Súng lục","Secondary",2236,425,10,0,0,842,129,4,0,0,238,89,0,0,0,116,52,1,0,0,75,46,1,0,0,71,33,2,0,0,68,16,0,0,0,18
"10101026001","AK47-Peony","Purple","AK47","Rifle",2214,235,7,0,0,198,326,27,0,0,194,287,16,0,0,181,139,4,0,0,101,93,3,0,0,127,65,1,0,0,163,17,1,0,0,29
"10601008001","USP-Fury Beast","Gold VVIP","Súng lục","Secondary",2186,583,111,4,0,185,271,54,7,5,42,232,53,4,1,23,116,38,1,0,7,124,35,1,1,12,133,40,2,1,10,75,14,1,0,0
"10102108001","M4A1-Tournament Spirit","Gold VVIP","M4A1","Rifle",2181,382,47,2,0,169,700,67,6,2,454,171,47,0,0,54,28,7,1,0,2,16,6,0,0,1,9,5,0,0,0,2,3,0,0,0
"10614002001","COP 357-Eternal Dragon","Orange","Súng lục","Secondary",2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,1,0,0,662,164,4,2,32,702,113,3,0,19,346,57,0,1,19
"10602047006","Desert Eagle-Born Beast-Noble Gold-Champion Miracle","A","Súng lục","Secondary",2120,34,403,142,22,0,23,370,96,14,0,14,250,92,9,0,10,175,76,2,0,10,142,53,0,0,6,82,23,3,0,9,39,21,0,0
"10211014006","98K-Fantasy Punk","Orange","Bắn tỉa khác","Sniper",2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444,113,0,0,563
"10102198006","M4A1-Pro Max","Orange","M4A1","Rifle",2118,0,0,0,0,0,1529,71,14,0,0,271,26,1,0,0,80,5,1,0,0,49,8,0,0,0,37,1,0,0,0,22,1,2,0,0
"10413003001","P90-Rabbit-Alpha","Orange","SMG","SMG",2114,343,13,0,0,788,161,6,0,0,384,58,2,0,0,108,27,1,0,0,46,24,0,0,0,19,55,1,0,0,53,11,0,0,0,14
"10201028001","AWM-Jade","Purple","AWM","Sniper",2070,0,0,0,0,0,0,0,0,0,0,319,21,0,1,813,192,1,0,0,524,38,0,0,0,73,31,1,0,0,39,9,0,0,0,8
"10801036001","Worker Doll Grenade","Purple","Đặc biệt","Utility",2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,13,721,18,0,0,1295,0,0,0,0,0,0,0,0,0,0
"10703028006","B.C Axe-Tournament Spirit","Gold VVIP","Cận chiến","Melee",2043,19,21,2,0,0,220,105,84,2,0,242,96,18,0,1,204,87,23,0,0,422,119,9,0,2,269,46,10,0,6,27,7,2,0,0
"10209006001","QBU09-Armoured Beast","Gold VVIP","Bắn tỉa khác","Sniper",2032,886,30,1,2,1077,7,2,0,1,1,0,9,0,0,1,1,2,0,0,0,1,1,0,0,1,3,3,0,0,0,3,0,0,0,0
"10214001001","FRF2-Chill","Purple","Bắn tỉa khác","Sniper",2020,368,23,0,0,560,193,11,2,1,188,130,14,0,0,137,71,7,0,0,78,46,1,0,0,74,21,1,0,0,66,9,0,0,0,19
"10112001001","M14EBR-Royal Fire","Purple","Súng trường khác","Rifle",1998,181,3,1,0,446,100,1,0,0,259,77,5,0,0,185,33,0,0,0,104,39,1,0,0,171,37,1,0,0,298,4,0,0,0,52
"10102255001","M4A1-Summer-Alpha","Gold V","M4A1","Rifle",1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,57,1,0,14,1026,71,1,0,39,189,10,0,0,4,77,5,0,1,4
"10703010006","B.C Axe-Fire Hawk","Purple","Cận chiến","Melee",1983,78,0,0,0,119,67,1,0,0,157,68,5,0,0,204,117,1,0,0,187,213,7,0,0,321,127,1,0,0,226,13,0,0,0,71
"10704012006","Kukri-Beast-Noble Gold","Red","Cận chiến","Melee",1977,136,216,17,7,0,200,196,20,20,0,101,120,11,15,0,76,120,20,7,0,84,276,80,9,0,61,72,25,20,0,14,31,16,7,0
"10131002001","CR-21-Flame","Purple","Súng trường khác","Rifle",1960,384,13,0,0,659,168,9,0,0,199,124,12,0,0,70,68,5,1,0,52,65,7,0,0,30,41,6,0,0,21,14,5,0,0,7
"10105029001","AN94-Seafill","Gold VVIP","Súng trường khác","Rifle",1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,282,5,3,25,433,260,7,3,17,166,117,33,5,6
"10505008001","AA12-Iron Beast","Gold V","Shotgun","Shotgun",1947,37,5,2,0,11,227,32,3,0,61,168,11,1,0,28,104,8,0,0,27,289,74,5,0,37,393,123,6,1,59,184,29,2,0,20
"10101176001","AK47-Chroma","Purple","AK47","Rifle",1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,4,0,0,19,446,30,2,0,516,205,17,1,0,533,26,1,0,0,65
"10134001001","Zero-Gold","Orange","Súng trường khác","Rifle",1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,22,0,0,130,527,30,2,0,405,124,4,0,0,227,10,0,0,0,46
"10607045006","Anaconda-T-Rex","Gold VVIP","Súng lục","Secondary",1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,738,116,7,0,138,207,22,2,0,25,63,9,0,0
"10225005001","GM6-Mechanical Era","Gold VVIP","Bắn tỉa khác","Sniper",1776,883,98,7,1,619,37,19,2,0,1,33,16,0,0,0,14,13,2,1,1,3,4,0,0,0,5,7,2,0,0,5,2,1,0,0
"10515002001","KSG-Royal Dragon","Purple","Shotgun","Shotgun",1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,312,16,1,0,396,339,10,0,0,499,78,2,0,0,94
"10101136001","AK47-Chameleon","Gold VVIP","AK47","Rifle",1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987,184,17,1,335,97,35,2,0,7,62,16,2,0,5,16,4,0,0,1
